carat,cut,color,price
0.52,Very Good,G,1369
0.52,Very Good,E,1369
0.57,Ideal,G,1369
0.57,Very Good,G,1369
0.54,Premium,F,1369
0.54,Ideal,F,1369
0.42,Ideal,E,1369
0.53,Very Good,F,1370
0.55,Very Good,F,1370
0.55,Very Good,F,1370
0.5,Ideal,I,1370
0.5,Ideal,H,1370
0.5,Ideal,H,1370
0.5,Ideal,H,1370
0.5,Ideal,H,1370
0.52,Premium,F,1370
0.59,Ideal,I,1371
0.59,Ideal,F,1371
0.53,Ideal,G,1371
0.52,Very Good,E,1372
0.46,Premium,E,1372
0.46,Premium,E,1372
0.42,Ideal,E,1372
0.63,Ideal,I,1372
0.58,Very Good,F,1373
0.5,Very Good,G,1373
0.5,Fair,G,1373
0.51,Very Good,F,1374
0.5,Good,D,1374
0.55,Premium,F,1374
0.4,Ideal,G,1374
0.55,Ideal,I,1374
0.52,Ideal,H,1374
0.5,Ideal,F,1374
0.33,Ideal,E,1374
0.5,Premium,E,1374
0.5,Very Good,E,1374
0.5,Very Good,E,1374
0.51,Ideal,H,1375
0.51,Ideal,H,1375
0.51,Ideal,H,1375
0.54,Premium,E,1375
0.41,Very Good,D,1376
0.54,Very Good,F,1376
0.5,Very Good,D,1376
0.52,Premium,D,1376
0.41,Ideal,D,1376
0.51,Ideal,I,1376
0.51,Good,H,1376
0.57,Ideal,F,1376
0.52,Ideal,I,1376
0.59,Ideal,G,1376
0.58,Very Good,E,1377
0.51,Ideal,E,1377
0.53,Ideal,G,1377
0.57,Ideal,F,1377
0.45,Ideal,G,1377
0.45,Ideal,G,1377
0.45,Ideal,G,1377
0.45,Ideal,G,1377
0.39,Ideal,F,1377
0.54,Good,D,1377
0.55,Premium,G,1377
0.62,Very Good,I,1378
0.6,Very Good,J,1378
0.46,Very Good,G,1378
0.62,Premium,I,1378
0.5,Very Good,D,1378
0.56,Very Good,D,1378
0.6,Very Good,H,1378
0.54,Ideal,H,1378
0.44,Ideal,G,1378
0.6,Good,I,1378
0.5,Premium,F,1378
0.5,Ideal,F,1378
0.5,Ideal,F,1378
0.6,Premium,F,1378
0.58,Very Good,G,1379
0.54,Very Good,E,1379
0.51,Very Good,D,1380
0.61,Ideal,I,1380
0.55,Very Good,E,1381
0.51,Premium,E,1381
0.51,Premium,H,1381
0.54,Ideal,H,1381
0.51,Premium,G,1381
0.41,Ideal,E,1381
0.52,Very Good,E,1382
0.46,Ideal,H,1382
0.61,Premium,H,1382
0.62,Premium,G,1382
0.51,Ideal,D,1383
0.52,Ideal,F,1383
0.57,Fair,E,1383
0.53,Ideal,I,1383
0.53,Premium,I,1383
0.57,Very Good,E,1384
0.5,Ideal,H,1384
0.57,Ideal,G,1384
0.54,Ideal,G,1384
0.55,Good,I,1384
0.6,Very Good,E,1385
0.54,Ideal,F,1385
0.54,Ideal,F,1385
0.6,Ideal,E,1385
0.54,Ideal,F,1385
0.51,Ideal,H,1385
0.51,Ideal,E,1385
0.54,Ideal,F,1385
0.52,Ideal,H,1385
0.52,Very Good,H,1385
0.52,Good,H,1385
0.52,Good,H,1385
0.52,Ideal,D,1385
0.52,Premium,D,1385
0.52,Ideal,D,1385
0.52,Premium,D,1385
0.6,Premium,D,1385
0.52,Ideal,J,1385
0.51,Very Good,E,1386
0.5,Very Good,E,1386
0.58,Ideal,H,1386
0.5,Very Good,H,1387
0.57,Very Good,D,1387
0.51,Very Good,D,1387
0.52,Premium,E,1387
0.55,Premium,H,1387
0.52,Good,E,1388
0.58,Good,F,1388
0.56,Premium,D,1388
0.58,Very Good,G,1388
0.58,Good,G,1388
0.56,Ideal,H,1388
0.56,Ideal,H,1388
0.58,Good,G,1388
0.42,Ideal,D,1388
0.46,Ideal,D,1388
0.46,Premium,D,1388
0.52,Very Good,H,1389
0.52,Very Good,H,1389
0.52,Very Good,E,1389
0.52,Very Good,E,1389
0.52,Very Good,E,1389
0.33,Ideal,F,1389
0.56,Fair,E,1389
0.58,Ideal,H,1389
0.52,Ideal,G,1389
0.52,Ideal,E,1389
0.52,Ideal,E,1389
0.52,Ideal,E,1389
0.5,Good,E,1389
0.54,Premium,G,1389
0.54,Very Good,G,1389
0.54,Ideal,G,1389
0.54,Very Good,F,1389
0.42,Ideal,F,1389
0.42,Ideal,F,1389
0.42,Premium,F,1389
0.42,Ideal,D,1389
0.42,Ideal,D,1389
0.42,Ideal,D,1389
0.42,Ideal,D,1389
0.42,Ideal,D,1389
0.54,Premium,H,1389
0.54,Ideal,H,1389
0.54,Premium,H,1389
0.54,Premium,G,1389
0.42,Premium,F,1389
0.54,Premium,I,1389
0.54,Premium,G,1389
0.64,Very Good,I,1390
0.5,Good,F,1390
0.6,Ideal,I,1390
0.55,Ideal,F,1390
0.42,Very Good,F,1391
0.52,Ideal,H,1391
0.59,Very Good,I,1391
0.59,Very Good,I,1392
0.54,Very Good,G,1392
0.54,Very Good,G,1392
0.54,Very Good,G,1392
0.58,Ideal,E,1392
0.53,Very Good,I,1393
0.51,Very Good,E,1393
0.46,Ideal,G,1393
0.55,Ideal,I,1393
0.46,Ideal,E,1393
0.58,Very Good,G,1393
0.51,Ideal,F,1394
0.56,Ideal,F,1394
0.42,Ideal,G,1394
0.5,Good,F,1395
0.5,Premium,F,1395
0.5,Good,D,1395
0.53,Very Good,E,1395
0.53,Good,G,1395
0.53,Premium,E,1395
0.5,Very Good,D,1395
0.5,Premium,H,1395
0.42,Ideal,D,1395
0.62,Ideal,G,1395
0.52,Ideal,J,1395
0.54,Ideal,G,1395
0.5,Good,E,1395
0.73,Premium,G,1395
0.5,Very Good,F,1396
0.51,Very Good,G,1397
0.57,Very Good,E,1397
0.57,Ideal,F,1397
0.51,Ideal,H,1397
0.57,Ideal,H,1397
0.5,Fair,E,1397
0.5,Fair,E,1397
0.5,Good,E,1397
0.4,Ideal,E,1397
0.38,Ideal,F,1397
0.4,Premium,G,1397
0.4,Ideal,G,1397
0.4,Premium,G,1397
0.4,Ideal,G,1397
0.4,Ideal,E,1397
0.4,Ideal,E,1397
0.4,Ideal,E,1397
0.4,Premium,E,1397
0.4,Ideal,E,1397
0.4,Ideal,E,1397
0.4,Premium,E,1397
0.5,Very Good,E,1397
0.57,Very Good,F,1397
0.5,Fair,E,1397
0.57,Ideal,F,1397
0.51,Very Good,D,1398
0.6,Very Good,G,1399
0.56,Ideal,D,1399
0.41,Ideal,D,1399
0.52,Premium,D,1399
0.49,Very Good,E,1400
0.42,Ideal,E,1400
0.38,Ideal,D,1400
0.42,Ideal,E,1400
0.42,Ideal,E,1400
0.42,Ideal,G,1400
0.42,Ideal,G,1400
0.38,Premium,D,1400
0.38,Ideal,D,1400
0.42,Ideal,G,1400
0.42,Premium,G,1400
0.38,Premium,D,1400
0.42,Ideal,E,1400
0.42,Ideal,G,1400
0.42,Ideal,E,1400
0.42,Premium,G,1400
0.5,Ideal,G,1400
0.47,Ideal,E,1400
0.55,Good,F,1400
0.3,Very Good,J,506
0.3,Very Good,J,506
0.3,Premium,J,506
0.3,Very Good,J,506
0.3,Premium,I,506
0.3,Premium,I,506
0.3,Ideal,I,506
0.3,Ideal,I,506
0.3,Premium,I,506
0.3,Premium,I,506
0.3,Good,I,506
0.3,Very Good,I,506
0.3,Very Good,I,506
0.3,Very Good,I,506
0.3,Very Good,I,506
0.3,Ideal,I,506
0.3,Good,I,506
0.3,Good,G,506
0.3,Very Good,G,506
0.3,Premium,G,506
0.3,Premium,G,506
0.3,Premium,G,506
0.3,Premium,F,506
0.3,Premium,F,506
0.31,Very Good,D,507
0.3,Ideal,I,507
0.31,Ideal,H,507
0.31,Ideal,H,507
0.31,Ideal,H,507
0.31,Ideal,H,507
0.5,Ideal,H,1400
0.58,Very Good,F,1401
0.58,Very Good,F,1401
0.55,Very Good,D,1401
0.52,Ideal,H,1401
0.52,Ideal,H,1401
0.54,Ideal,G,1401
0.59,Ideal,I,1401
0.46,Ideal,H,1401
0.61,Ideal,I,1401
0.58,Ideal,F,1401
0.52,Fair,I,1401
0.61,Premium,F,1401
0.61,Very Good,I,1401
0.45,Ideal,E,1401
0.6,Very Good,I,1402
0.5,Very Good,F,1402
0.6,Very Good,H,1402
0.58,Very Good,H,1402
0.51,Premium,F,1402
0.51,Premium,F,1402
0.5,Good,D,1402
0.55,Ideal,H,1402
0.55,Ideal,H,1402
0.55,Ideal,H,1402
0.38,Ideal,E,1402
0.38,Ideal,E,1402
0.48,Good,F,1402
0.51,Premium,E,1402
0.51,Premium,E,1402
0.51,Very Good,E,1402
0.53,Fair,F,1402
0.51,Ideal,E,1402
0.51,Very Good,D,1403
0.57,Very Good,F,1403
0.51,Ideal,D,1403
0.5,Very Good,F,1404
0.54,Very Good,F,1404
0.54,Very Good,G,1404
0.4,Good,F,1404
0.4,Very Good,F,1404
0.48,Ideal,F,1404
0.5,Ideal,F,1404
0.54,Ideal,G,1404
0.5,Ideal,D,1404
0.56,Ideal,E,1405
0.55,Good,E,1406
0.55,Very Good,E,1406
0.56,Ideal,I,1406
0.4,Ideal,F,1406
0.51,Premium,F,1406
0.51,Premium,F,1406
0.51,Good,F,1406
0.51,Ideal,F,1406
0.51,Good,F,1406
0.57,Premium,E,1406
0.51,Ideal,F,1406
0.51,Ideal,F,1406
0.37,Ideal,F,1406
0.51,Premium,D,1406
0.5,Very Good,E,1407
0.5,Good,E,1407
0.5,Good,E,1407
0.5,Good,E,1407
0.63,Ideal,G,1407
0.44,Good,G,1407
0.58,Premium,E,1407
0.56,Very Good,G,1408
0.58,Very Good,G,1408
0.58,Very Good,G,1408
0.53,Very Good,E,1408
0.61,Good,E,1408
0.58,Very Good,I,1408
0.52,Very Good,G,1408
0.52,Ideal,H,1408
0.52,Very Good,D,1408
0.43,Ideal,G,1408
0.44,Ideal,D,1408
0.5,Ideal,H,1408
0.58,Ideal,G,1408
0.58,Ideal,F,1408
0.53,Ideal,E,1408
0.38,Very Good,E,1409
0.71,Fair,J,1409
0.5,Good,F,1409
0.5,Ideal,E,1409
0.54,Ideal,F,1409
0.5,Premium,F,1409
0.55,Premium,F,1410
0.5,Very Good,H,1410
0.5,Ideal,E,1410
0.5,Good,G,1410
0.55,Ideal,F,1410
0.5,Premium,E,1410
0.5,Ideal,E,1410
0.55,Good,F,1410
0.55,Very Good,F,1410
0.5,Very Good,H,1410
0.5,Ideal,E,1410
0.5,Ideal,E,1410
0.62,Good,D,1410
0.57,Ideal,I,1410
0.57,Ideal,I,1410
0.5,Ideal,I,1410
0.54,Ideal,E,1410
0.5,Ideal,E,1410
0.62,Fair,D,1410
0.5,Very Good,H,1411
0.64,Fair,I,1411
0.59,Premium,F,1412
0.59,Very Good,G,1412
0.59,Very Good,F,1412
0.46,Ideal,G,1412
0.46,Ideal,G,1412
0.52,Ideal,E,1412
0.53,Ideal,H,1412
0.53,Ideal,H,1412
0.53,Ideal,D,1412
0.53,Ideal,D,1412
0.53,Ideal,D,1412
0.53,Ideal,D,1412
0.53,Ideal,H,1412
0.53,Premium,H,1412
0.46,Very Good,G,1413
0.51,Ideal,E,1413
0.57,Very Good,D,1413
0.57,Ideal,D,1413
0.52,Ideal,G,1413
0.41,Ideal,D,1413
0.41,Premium,D,1413
0.51,Very Good,H,1414
0.57,Premium,E,1414
0.57,Premium,H,1414
0.7,Premium,I,1415
0.35,Fair,G,1415
0.35,Fair,G,1415
0.53,Very Good,E,1415
0.53,Very Good,D,1415
0.53,Very Good,D,1415
0.5,Very Good,D,1415
0.5,Very Good,D,1415
0.54,Very Good,E,1415
0.62,Premium,J,1415
0.5,Premium,I,1415
0.53,Ideal,E,1415
0.5,Ideal,D,1415
0.5,Good,F,1415
0.55,Premium,G,1415
0.55,Ideal,F,1415
0.55,Premium,F,1415
0.5,Good,G,1415
0.5,Ideal,E,1415
0.5,Premium,E,1415
0.5,Premium,E,1415
0.5,Premium,E,1415
0.5,Premium,E,1415
0.5,Premium,E,1415
0.5,Good,E,1415
0.5,Ideal,E,1415
0.5,Premium,E,1415
0.5,Very Good,E,1415
0.5,Very Good,E,1415
0.5,Good,E,1415
0.5,Very Good,E,1415
0.5,Premium,G,1415
0.5,Premium,E,1415
0.5,Premium,G,1415
0.61,Ideal,H,1416
0.51,Very Good,G,1417
0.46,Very Good,E,1417
0.55,Very Good,E,1417
0.51,Very Good,F,1417
0.56,Ideal,I,1417
0.53,Ideal,H,1417
0.56,Ideal,G,1417
0.56,Ideal,G,1417
0.55,Ideal,G,1417
0.47,Very Good,F,1418
0.46,Ideal,F,1418
0.39,Ideal,E,1418
0.59,Very Good,D,1419
0.59,Ideal,D,1419
0.59,Ideal,D,1419
0.41,Ideal,E,1419
0.5,Good,E,1419
0.52,Good,F,1419
0.52,Very Good,G,1420
0.51,Very Good,D,1420
0.5,Premium,E,1420
0.5,Premium,E,1420
0.7,Fair,G,1420
0.5,Premium,E,1420
0.38,Very Good,E,1421
0.47,Ideal,G,1421
0.53,Ideal,F,1421
0.58,Ideal,H,1421
0.55,Ideal,G,1421
0.51,Premium,F,1421
0.58,Ideal,H,1421
0.58,Ideal,H,1421
0.51,Premium,F,1421
0.51,Premium,F,1421
0.51,Premium,F,1421
0.54,Premium,G,1422
0.54,Ideal,E,1422
0.54,Good,G,1422
0.54,Premium,E,1422
0.54,Good,G,1422
0.54,Ideal,G,1422
0.47,Very Good,D,1422
0.54,Ideal,E,1422
0.53,Good,E,1422
0.43,Ideal,F,1422
0.43,Ideal,F,1422
0.43,Premium,F,1422
0.43,Ideal,F,1422
0.43,Premium,F,1422
0.43,Ideal,F,1422
0.52,Very Good,G,1423
0.52,Very Good,G,1423
0.52,Very Good,G,1423
0.51,Good,D,1423
0.51,Very Good,F,1423
0.63,Ideal,I,1423
0.61,Good,D,1423
0.59,Very Good,F,1424
0.58,Very Good,E,1424
0.51,Good,E,1424
0.61,Ideal,F,1424
0.59,Ideal,F,1424
0.59,Ideal,F,1424
0.5,Ideal,G,1424
0.56,Very Good,F,1425
0.51,Very Good,D,1425
0.41,Ideal,G,1425
0.59,Ideal,D,1425
0.5,Very Good,H,1426
0.62,Very Good,E,1426
0.54,Very Good,E,1426
0.49,Good,F,1426
0.43,Ideal,E,1426
0.6,Premium,E,1426
0.51,Very Good,E,1427
0.53,Ideal,H,1427
0.53,Ideal,H,1427
0.56,Ideal,H,1427
0.51,Ideal,G,1427
0.53,Ideal,I,1427
0.41,Ideal,D,1427
0.41,Ideal,D,1427
0.59,Good,I,1427
0.52,Good,F,1427
0.52,Ideal,G,1428
0.53,Premium,F,1428
0.6,Premium,D,1428
0.51,Ideal,H,1428
0.53,Premium,F,1428
0.53,Premium,H,1428
0.5,Very Good,H,1429
0.52,Very Good,D,1429
0.5,Good,G,1429
0.52,Ideal,F,1429
0.5,Ideal,H,1429
0.55,Ideal,G,1429
0.52,Ideal,D,1429
0.52,Ideal,D,1429
0.52,Ideal,E,1429
0.52,Ideal,E,1429
0.57,Premium,E,1429
0.51,Good,D,1430
0.51,Good,D,1430
0.49,Good,F,1430
0.58,Fair,G,1430
0.51,Ideal,F,1431
0.59,Ideal,G,1431
0.51,Ideal,D,1431
0.51,Ideal,D,1431
0.41,Ideal,G,1431
0.41,Ideal,G,1431
0.41,Ideal,G,1431
0.41,Ideal,G,1431
0.41,Ideal,G,1431
0.41,Premium,E,1431
0.41,Ideal,E,1431
0.41,Ideal,E,1431
0.41,Ideal,E,1431
0.41,Ideal,E,1431
0.41,Premium,E,1431
0.41,Premium,E,1431
0.41,Ideal,E,1431
0.41,Ideal,E,1431
0.41,Ideal,E,1431
0.5,Premium,D,1431
0.5,Fair,D,1431
0.5,Fair,D,1431
0.59,Good,D,1431
0.53,Very Good,E,1432
0.56,Premium,H,1432
0.41,Ideal,E,1432
0.57,Ideal,F,1432
0.31,Ideal,H,507
0.31,Ideal,H,507
0.31,Ideal,H,507
0.31,Ideal,H,507
0.31,Ideal,H,507
0.3,Ideal,G,507
0.31,Ideal,I,507
0.31,Ideal,I,507
0.31,Ideal,I,507
0.3,Ideal,H,507
0.29,Ideal,G,507
0.31,Very Good,E,507
0.31,Good,G,507
0.31,Good,E,507
0.31,Good,G,507
0.31,Very Good,E,507
0.34,Premium,D,507
0.34,Premium,G,507
0.34,Very Good,G,507
0.34,Ideal,G,507
0.34,Very Good,D,507
0.34,Good,G,507
0.34,Premium,D,507
0.31,Very Good,E,507
0.34,Premium,D,507
0.34,Good,G,507
0.34,Very Good,G,507
0.26,Ideal,H,508
0.28,Ideal,G,508
0.26,Ideal,G,508
0.52,Ideal,F,1432
0.46,Premium,F,1432
0.57,Very Good,G,1433
0.43,Ideal,G,1433
0.38,Ideal,E,1433
0.43,Ideal,G,1433
0.38,Ideal,E,1433
0.43,Premium,G,1433
0.43,Very Good,E,1433
0.43,Premium,G,1433
0.43,Premium,G,1433
0.43,Premium,G,1433
0.43,Ideal,E,1433
0.43,Ideal,G,1433
0.43,Very Good,E,1433
0.43,Premium,E,1433
0.43,Very Good,E,1433
0.38,Ideal,E,1433
0.43,Ideal,G,1433
0.5,Premium,F,1433
0.5,Good,F,1433
0.5,Premium,F,1433
0.5,Good,D,1433
0.39,Ideal,F,1433
0.5,Good,F,1433
0.5,Premium,D,1433
0.6,Premium,H,1433
0.6,Premium,G,1433
0.51,Good,E,1434
0.53,Ideal,E,1435
0.53,Ideal,I,1435
0.53,Ideal,H,1435
0.53,Ideal,H,1435
0.51,Ideal,H,1435
0.51,Ideal,H,1435
0.62,Fair,E,1435
0.53,Premium,G,1435
0.71,Fair,J,1435
0.5,Very Good,F,1436
0.57,Ideal,E,1436
0.5,Good,D,1436
0.56,Premium,F,1436
0.5,Very Good,D,1436
0.5,Ideal,F,1436
0.5,Very Good,D,1436
0.5,Ideal,F,1436
0.5,Very Good,D,1436
0.5,Good,F,1436
0.56,Ideal,F,1436
0.5,Good,F,1436
0.5,Very Good,F,1436
0.5,Premium,D,1436
0.5,Very Good,D,1436
0.5,Very Good,D,1436
0.5,Very Good,F,1436
0.5,Very Good,D,1436
0.5,Ideal,F,1436
0.5,Premium,F,1436
0.5,Very Good,F,1436
0.5,Good,F,1436
0.56,Very Good,F,1436
0.5,Ideal,F,1436
0.5,Premium,F,1436
0.5,Good,D,1436
0.5,Good,F,1436
0.5,Very Good,D,1436
0.5,Good,D,1436
0.5,Good,F,1436
0.5,Good,D,1436
0.5,Very Good,D,1436
0.5,Very Good,F,1436
0.5,Good,F,1436
0.5,Very Good,D,1436
0.5,Premium,F,1436
0.5,Very Good,F,1436
0.5,Premium,F,1436
0.5,Good,D,1436
0.5,Good,F,1436
0.5,Very Good,D,1436
0.5,Good,D,1436
0.5,Very Good,F,1436
0.5,Very Good,F,1436
0.51,Very Good,H,1436
0.51,Good,E,1436
0.58,Ideal,D,1436
0.67,Fair,I,1436
0.61,Very Good,F,1437
0.46,Premium,E,1437
0.46,Premium,E,1437
0.59,Premium,G,1437
0.51,Ideal,I,1437
0.59,Ideal,G,1437
0.51,Ideal,E,1437
0.51,Ideal,E,1437
0.45,Good,G,1437
0.61,Fair,I,1437
0.51,Very Good,H,1437
0.51,Very Good,D,1437
0.52,Very Good,E,1438
0.51,Very Good,G,1438
0.51,Very Good,G,1438
0.51,Ideal,H,1438
0.51,Ideal,E,1438
0.51,Very Good,G,1438
0.51,Very Good,G,1438
0.51,Very Good,G,1438
0.51,Ideal,E,1438
0.51,Very Good,G,1438
0.51,Ideal,H,1438
0.51,Ideal,H,1438
0.51,Very Good,G,1438
0.51,Ideal,H,1438
0.51,Ideal,E,1438
0.51,Ideal,G,1438
0.51,Very Good,E,1438
0.51,Very Good,G,1438
0.51,Very Good,G,1438
0.51,Very Good,E,1438
0.51,Very Good,E,1438
0.51,Ideal,E,1438
0.51,Ideal,G,1438
0.51,Good,H,1438
0.51,Very Good,G,1438
0.51,Ideal,E,1438
0.51,Very Good,E,1438
0.51,Very Good,E,1438
0.51,Premium,G,1438
0.51,Very Good,E,1438
0.51,Premium,G,1438
0.51,Ideal,E,1438
0.51,Very Good,G,1438
0.58,Very Good,D,1438
0.44,Ideal,E,1438
0.53,Ideal,E,1438
0.61,Premium,I,1438
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.41,Premium,F,1439
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.53,Ideal,G,1439
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.41,Ideal,F,1439
0.54,Ideal,H,1439
0.54,Premium,H,1439
0.54,Very Good,H,1439
0.54,Premium,G,1439
0.58,Premium,H,1439
0.58,Very Good,F,1440
0.56,Very Good,E,1440
0.54,Very Good,E,1440
0.54,Ideal,E,1440
0.63,Good,I,1440
0.53,Good,H,1440
0.37,Fair,D,1440
0.4,Ideal,D,1441
0.47,Ideal,G,1441
0.62,Ideal,F,1441
0.57,Ideal,G,1441
0.57,Ideal,G,1441
0.57,Ideal,G,1441
0.46,Ideal,G,1441
0.56,Ideal,F,1441
0.56,Premium,G,1441
0.56,Ideal,G,1441
0.56,Premium,G,1441
0.56,Very Good,F,1441
0.54,Ideal,G,1441
0.58,Very Good,F,1442
0.51,Very Good,D,1442
0.7,Good,J,1442
0.41,Ideal,E,1442
0.6,Ideal,H,1442
0.51,Ideal,H,1442
0.51,Ideal,F,1442
0.59,Ideal,I,1442
0.58,Ideal,G,1442
0.58,Ideal,F,1442
0.58,Ideal,D,1442
0.58,Ideal,D,1442
0.51,Ideal,G,1443
0.51,Very Good,G,1443
0.51,Ideal,G,1443
0.51,Premium,H,1443
0.51,Premium,G,1443
0.51,Ideal,G,1443
0.51,Premium,G,1443
0.51,Good,G,1443
0.51,Ideal,E,1443
0.51,Ideal,E,1443
0.51,Ideal,E,1443
0.51,Premium,E,1443
0.51,Premium,E,1443
0.51,Ideal,E,1443
0.51,Ideal,E,1443
0.51,Good,E,1443
0.51,Premium,E,1443
0.51,Ideal,E,1443
0.51,Very Good,E,1443
0.51,Good,E,1443
0.51,Very Good,E,1443
0.51,Premium,E,1443
0.51,Premium,E,1443
0.51,Very Good,G,1443
0.51,Good,F,1444
0.41,Ideal,E,1444
0.49,Premium,D,1444
0.59,Very Good,I,1445
0.59,Very Good,I,1445
0.59,Ideal,H,1445
0.55,Premium,G,1445
0.52,Very Good,G,1446
0.52,Very Good,G,1446
0.5,Very Good,E,1446
0.62,Very Good,H,1446
0.52,Very Good,D,1446
0.5,Ideal,H,1446
0.52,Ideal,F,1446
0.62,Ideal,F,1446
0.5,Ideal,H,1446
0.58,Ideal,G,1446
0.4,Ideal,F,1446
0.5,Fair,F,1446
0.52,Premium,G,1447
0.5,Good,F,1447
0.5,Good,F,1447
0.47,Good,E,1447
0.5,Good,D,1447
0.5,Very Good,I,1448
0.55,Ideal,E,1448
0.55,Premium,G,1448
0.55,Ideal,G,1448
0.57,Ideal,I,1448
0.55,Ideal,F,1448
0.71,Very Good,F,1448
0.53,Very Good,G,1449
0.6,Premium,D,1449
0.5,Ideal,G,1449
0.5,Ideal,G,1449
0.5,Ideal,G,1449
0.5,Ideal,G,1449
0.5,Ideal,G,1449
0.5,Ideal,G,1449
0.5,Ideal,H,1449
0.53,Ideal,H,1449
0.55,Very Good,F,1449
0.53,Very Good,G,1450
0.46,Ideal,H,1450
0.51,Ideal,G,1450
0.52,Very Good,G,1450
0.5,Ideal,E,1451
0.52,Ideal,F,1451
0.52,Premium,F,1451
0.5,Very Good,E,1451
0.46,Very Good,E,1452
0.52,Very Good,D,1452
0.59,Very Good,F,1452
0.54,Ideal,I,1452
0.58,Very Good,E,1453
0.46,Ideal,G,1453
0.54,Ideal,H,1453
0.54,Ideal,H,1453
0.54,Ideal,I,1453
0.5,Very Good,D,1454
0.52,Ideal,I,1454
0.54,Ideal,H,1454
0.34,Ideal,H,508
0.32,Ideal,G,508
0.3,Ideal,D,508
0.3,Ideal,D,508
0.33,Ideal,J,509
0.35,Ideal,I,509
0.35,Ideal,I,509
0.27,Premium,G,509
0.27,Ideal,H,509
0.38,Ideal,H,510
0.29,Ideal,H,511
0.23,Ideal,F,511
0.31,Ideal,I,511
0.31,Ideal,G,511
0.33,Ideal,H,511
0.33,Ideal,H,511
0.39,Very Good,E,511
0.25,Very Good,D,512
0.25,Very Good,D,512
0.23,Ideal,H,512
0.25,Good,E,512
0.35,Premium,I,512
0.3,Good,H,512
0.31,Good,F,512
0.31,Ideal,H,513
0.31,Ideal,H,513
0.36,Ideal,J,513
0.31,Ideal,I,513
0.31,Ideal,I,513
0.23,Premium,E,513
0.23,Premium,E,513
0.38,Premium,J,513
0.28,Very Good,D,514
0.28,Ideal,H,514
0.28,Ideal,H,514
0.26,Ideal,G,514
0.3,Ideal,H,514
0.3,Ideal,H,514
0.3,Ideal,I,515
0.3,Ideal,I,515
0.3,Ideal,I,515
0.3,Ideal,I,515
0.3,Ideal,I,515
0.31,Ideal,H,515
0.31,Ideal,F,515
0.3,Good,G,515
0.3,Premium,D,515
0.3,Very Good,D,515
0.3,Good,D,515
0.3,Good,D,515
0.3,Good,D,515
0.32,Ideal,H,516
0.4,Ideal,H,516
0.34,Ideal,H,516
0.31,Ideal,E,516
0.32,Ideal,E,516
0.32,Ideal,E,516
0.31,Ideal,E,516
0.31,Ideal,E,516
0.31,Ideal,E,516
0.31,Premium,F,516
0.31,Very Good,F,516
0.31,Good,F,516
0.31,Very Good,F,516
0.31,Very Good,F,516
0.31,Good,F,516
0.31,Ideal,F,516
0.31,Good,F,516
0.31,Premium,F,516
0.31,Ideal,F,516
0.34,Ideal,H,517
0.34,Ideal,H,517
0.35,Ideal,G,517
0.26,Good,F,517
0.32,Premium,H,517
0.32,Good,H,517
0.32,Very Good,H,517
0.34,Ideal,G,517
0.23,Very Good,E,518
0.27,Very Good,F,518
0.27,Very Good,F,518
0.27,Very Good,F,518
0.27,Very Good,E,518
0.31,Ideal,H,518
0.3,Ideal,I,518
0.3,Ideal,I,518
0.37,Ideal,G,518
0.29,Premium,F,518
0.36,Premium,E,518
0.36,Very Good,H,518
0.32,Very Good,H,393
0.32,Ideal,J,393
0.32,Very Good,J,393
0.28,Very Good,H,394
0.26,Ideal,G,394
0.26,Ideal,G,394
0.26,Ideal,G,394
0.28,Good,G,394
0.31,Premium,F,394
0.21,Premium,E,394
0.3,Very Good,J,394
0.3,Premium,J,394
0.3,Very Good,F,394
0.3,Very Good,F,394
0.3,Ideal,I,394
0.3,Good,J,394
0.3,Ideal,I,394
0.3,Good,F,394
0.3,Premium,I,394
0.3,Ideal,J,394
0.3,Good,G,394
0.3,Good,G,394
0.3,Good,I,394
0.3,Good,I,394
0.3,Premium,J,394
0.3,Good,J,394
0.3,Very Good,I,394
0.3,Very Good,G,394
0.3,Very Good,F,394
0.3,Premium,F,394
0.51,Premium,G,1546
0.51,Ideal,G,1546
0.51,Premium,G,1546
0.51,Premium,G,1546
0.51,Premium,G,1546
0.51,Ideal,G,1546
0.51,Premium,G,1546
0.51,Premium,G,1546
0.51,Ideal,E,1546
0.51,Premium,E,1546
0.51,Ideal,E,1546
0.51,Premium,E,1546
0.51,Ideal,E,1546
0.51,Ideal,E,1546
0.51,Ideal,E,1546
0.51,Ideal,E,1546
0.51,Premium,E,1546
0.51,Ideal,E,1546
0.51,Ideal,E,1546
0.51,Premium,E,1546
0.51,Premium,G,1546
0.5,Very Good,E,1547
0.72,Good,J,1547
0.42,Ideal,D,1547
0.42,Ideal,D,1547
0.42,Very Good,D,1547
0.42,Ideal,D,1547
0.61,Premium,F,1547
0.52,Ideal,D,1547
0.97,Fair,G,1547
0.53,Very Good,H,1548
0.55,Very Good,H,1548
0.51,Ideal,D,1548
0.61,Very Good,G,1548
0.45,Ideal,G,1548
0.45,Good,F,1548
0.45,Premium,D,1548
0.51,Very Good,E,1549
